CRASH_DATE,LATITUDE,LONGITUDE
2022-10-10,41.8513,-87.7239
2022-10-10,41.7129,-87.6407
2022-10-10,41.8790,-87.6397
2022-10-10,41.7578,-87.5863
2022-10-10,41.7509,-87.6247
2022-10-10,41.7563,-87.6265
2022-10-10,41.8818,-87.7329
2022-10-10,41.9702,-87.7282
2022-10-10,41.9392,-87.7246
2022-10-10,41.7368,-87.5858
2022-10-10,41.9223,-87.7229
2022-10-10,41.8581,-87.7056
2022-10-10,41.8009,-87.6916
2022-10-10,42.0142,-87.6904
2022-10-10,41.8671,-87.6468
2022-10-10,41.9899,-87.7426
2022-10-10,41.7429,-87.6714
2022-10-10,41.8845,-87.6670
2022-10-10,41.7064,-87.6913
2022-10-10,41.8382,-87.6462
2022-10-10,41.9609,-87.7382
2022-10-10,41.7135,-87.6832
2022-10-10,41.9243,-87.7337
2022-10-10,41.8831,-87.6354
2022-10-10,41.7071,-87.6237
2022-10-10,41.9679,-87.7480
2022-10-10,41.9251,-87.6780
2022-10-10,41.8740,-87.7621
2022-10-10,41.7904,-87.7230
2022-10-10,41.7216,-87.6239
2022-10-10,41.7764,-87.6060
2022-10-10,41.8389,-87.6462
2022-10-10,41.7867,-87.6645
2022-10-10,41.7026,-87.5282
2022-10-10,41.8809,-87.7029
2022-10-10,41.8102,-87.5903
2022-10-10,41.9470,-87.6782
2022-10-10,41.9948,-87.7143
2022-10-10,41.7658,-87.6640
2022-10-10,41.8718,-87.7647
2022-10-10,41.9768,-87.7926
2022-10-10,41.9097,-87.7289
2022-10-10,41.9517,-87.7910
2022-10-10,41.7756,-87.6886
2022-10-10,41.7946,-87.6323
2022-10-10,41.9035,-87.6676
2022-10-10,41.8739,-87.7491
2022-10-10,41.8788,-87.7699
2022-10-10,41.8249,-87.7242
2022-10-10,41.8792,-87.6263
2022-10-10,41.9585,-87.7869
2022-10-10,41.8091,-87.6327
2022-10-10,41.7952,-87.5790
2022-10-10,41.7026,-87.5282
2022-10-10,41.8895,-87.6204
2022-10-10,41.7769,-87.6016
2022-10-10,41.8273,-87.7046
2022-10-10,41.7949,-87.6191
2022-10-10,42.0127,-87.6748
2022-10-10,41.8527,-87.6464
2022-10-10,41.9982,-87.6707
2022-10-10,41.8743,-87.6676
2022-10-10,41.8191,-87.7241
2022-10-10,41.9837,-87.6619
2022-10-10,41.7857,-87.7412
2022-10-10,41.8932,-87.6284
2022-10-10,41.9072,-87.6347
2022-10-10,41.9660,-87.8368
2022-10-10,42.0049,-87.7035
2022-10-10,41.7491,-87.7412
2022-10-10,41.8499,-87.6328
2022-10-10,41.9130,-87.7960
2022-10-10,41.7643,-87.7418
2022-10-10,41.7516,-87.5842
2022-10-10,41.8470,-87.6756
2022-10-10,41.8353,-87.6232
2022-10-10,41.8284,-87.6851
2022-10-10,41.9209,-87.7241
2022-10-10,41.9039,-87.6394
2022-10-10,41.9194,-87.7690
2022-10-10,41.9576,-87.6464
2022-10-10,41.9394,-87.6847
2022-10-10,41.9901,-87.7066
2022-10-10,41.9546,-87.6625
2022-10-10,41.9317,-87.7430
2022-10-10,41.9262,-87.6315
2022-10-10,41.8643,-87.7253
2022-10-10,41.8529,-87.6338
2022-10-10,41.8482,-87.6410
2022-10-10,41.8660,-87.6240
2022-10-10,41.9090,-87.7463
2022-10-10,42.0121,-87.6913
2022-10-10,41.9357,-87.6487
2022-10-10,41.7725,-87.6507
2022-10-10,41.8845,-87.6246
2022-10-10,41.9959,-87.6585
2022-10-10,42.0000,-87.6840
2022-10-10,41.8743,-87.6473
2022-10-10,41.9237,-87.6537
2022-10-10,41.9129,-87.7620
2022-10-10,41.9541,-87.6910
2022-10-10,41.8645,-87.7030
2022-10-10,41.8364,-87.6235
2022-10-10,41.9147,-87.7853
2022-10-10,41.9717,-87.7051
2022-10-10,41.8600,-87.6941
2022-10-10,41.7659,-87.5792
2022-10-10,41.9118,-87.6469
2022-10-10,41.9357,-87.6487
2022-10-10,41.8539,-87.6152
2022-10-10,42.0125,-87.6722
2022-10-10,41.8388,-87.7294
2022-10-10,41.9750,-87.7085
2022-10-10,41.9609,-87.7204
2022-10-10,41.8492,-87.6346
2022-10-10,41.8912,-87.6478
2022-10-10,41.8378,-87.6851
2022-10-10,41.9942,-87.6898
2022-10-10,41.7781,-87.7635
2022-10-10,41.8980,-87.7358
2022-10-10,41.7362,-87.6272
2022-10-10,41.7509,-87.6350
2022-10-10,41.8990,-87.7215
2022-10-10,41.9033,-87.6666
2022-10-10,41.8765,-87.6533
2022-10-10,41.8721,-87.7448
2022-10-10,41.9761,-87.6793
2022-10-10,41.7778,-87.7686
2022-10-10,41.7418,-87.7410
2022-10-10,41.8848,-87.6205
2022-10-10,41.8005,-87.7284
2022-10-10,41.8418,-87.6270
2022-10-10,41.9987,-87.6876
2022-10-10,41.8244,-87.7046
2022-10-10,41.7511,-87.6078
2022-10-10,41.9092,-87.7337
2022-10-10,41.7762,-87.7691
2022-10-10,41.8300,-87.6949
2022-10-10,41.9459,-87.7766
2022-10-10,41.9514,-87.7619
2022-10-10,41.7916,-87.5799
2022-10-10,41.9647,-87.6892
2022-10-10,41.9425,-87.7567
2022-10-10,41.8953,-87.7361
2022-10-10,41.7667,-87.6418
2022-10-10,41.8766,-87.6590
2022-10-10,,
2022-10-10,41.9610,-87.7357
2022-10-10,41.9433,-87.7594
2022-10-10,41.8808,-87.7282
2022-10-10,41.9148,-87.7756
2022-10-10,41.8751,-87.6667
2022-10-10,41.6624,-87.6403
2022-10-10,41.9631,-87.7084
2022-10-10,41.8742,-87.6667
2022-10-10,41.9397,-87.7124
2022-10-10,41.7565,-87.6152
2022-10-10,41.8158,-87.6842
2022-10-10,,
2022-10-10,41.9390,-87.7281
2022-10-10,41.8875,-87.7555
2022-10-10,41.7497,-87.7025
2022-10-10,41.9259,-87.7588
2022-10-10,41.9215,-87.7596
2022-10-10,41.8928,-87.7655
2022-10-10,41.8990,-87.7215
2022-10-10,41.6662,-87.5418
2022-10-10,41.7966,-87.6721
2022-10-10,41.8442,-87.7247
2022-10-10,41.9365,-87.6506
2022-10-10,41.8157,-87.6283
2022-10-10,41.8602,-87.6271
2022-10-10,41.8428,-87.7048
2022-10-10,41.8148,-87.7435
2022-10-10,41.7670,-87.5674
2022-10-10,41.9076,-87.6300
2022-10-10,41.8676,-87.6241
2022-10-10,41.8162,-87.7432
2022-10-10,41.8167,-87.7432
2022-10-10,41.9210,-87.7277
2022-10-10,41.9234,-87.7364
2022-10-10,41.9681,-87.7267
2022-10-10,41.9319,-87.7271
2022-10-10,41.9586,-87.6462
2022-10-10,41.7733,-87.5864
2022-10-10,41.7667,-87.6577
2022-10-10,41.9666,-87.7416
2022-10-09,41.7284,-87.6618
2022-10-09,41.7347,-87.5974
2022-10-09,41.7287,-87.6591
2022-10-09,41.9479,-87.7636
2022-10-09,41.8004,-87.7309
2022-10-09,41.7458,-87.5963
2022-10-09,41.7320,-87.6146
2022-10-09,41.7567,-87.6152
2022-10-09,41.7970,-87.7532
2022-10-09,41.7392,-87.6630
2022-10-09,41.7654,-87.6567
2022-10-09,41.8860,-87.7579
2022-10-09,41.9531,-87.7788
2022-10-09,41.9733,-87.7136
2022-10-09,41.8247,-87.6114
2022-10-09,41.8867,-87.6314
2022-10-09,,
2022-10-09,41.8909,-87.6356
2022-10-09,41.8840,-87.6769
2022-10-09,41.8581,-87.6546
2022-10-09,41.8738,-87.6864
2022-10-09,41.9043,-87.7322
2022-10-09,41.7663,-87.5792
2022-10-09,42.0055,-87.8208
2022-10-09,41.8694,-87.6569
2022-10-09,41.7969,-87.7231
2022-10-09,41.8927,-87.6226
2022-10-09,41.7320,-87.5857
2022-10-09,41.8674,-87.6243
2022-10-09,41.9371,-87.7306
2022-10-09,41.8943,-87.6152
2022-10-09,41.8430,-87.6657
2022-10-09,41.8808,-87.6242
2022-10-09,41.7075,-87.6065
2022-10-09,41.8767,-87.7619
2022-10-09,41.9251,-87.6810
2022-10-09,41.8564,-87.6942
2022-10-09,41.6911,-87.7205
2022-10-09,41.9248,-87.7122
2022-10-09,41.9097,-87.7364
2022-10-09,41.8347,-87.7245
2022-10-09,41.8361,-87.6659
2022-10-09,41.8673,-87.6452
2022-10-09,41.6921,-87.6571
2022-10-09,41.8999,-87.6920
2022-10-09,41.7299,-87.6239
2022-10-09,41.9733,-87.7527
2022-10-09,41.9279,-87.6733
2022-10-09,41.8862,-87.6256
2022-10-09,41.9679,-87.7673
2022-10-09,41.8955,-87.7261
2022-10-09,41.7553,-87.5664
2022-10-09,41.9677,-87.7083
2022-10-09,41.8053,-87.6063
2022-10-09,41.7512,-87.6014
2022-10-09,42.0193,-87.6973
2022-10-09,41.7680,-87.7418
2022-10-09,41.8612,-87.7350
2022-10-09,41.9983,-87.6572
2022-10-09,41.8693,-87.7702
2022-10-09,41.7425,-87.6509
2022-10-09,41.8275,-87.6225
2022-10-09,41.9096,-87.7386
2022-10-09,41.9090,-87.6599
2022-10-09,41.7519,-87.6454
2022-10-09,41.9974,-87.7606
2022-10-09,41.8708,-87.7448
2022-10-09,42.0044,-87.6610
2022-10-09,41.9546,-87.6507
2022-10-09,41.9338,-87.7710
2022-10-09,41.8656,-87.7716
2022-10-09,41.7026,-87.5269
2022-10-09,41.9752,-87.7469
2022-10-09,41.7789,-87.6713
2022-10-09,41.8341,-87.6746
2022-10-09,41.8015,-87.6455
2022-10-09,41.8959,-87.6772
2022-10-09,42.0142,-87.6904
2022-10-09,41.9996,-87.6901
2022-10-09,41.8957,-87.7309
2022-10-09,41.9620,-87.6466
2022-10-09,41.8984,-87.7607
2022-10-09,41.7415,-87.7142
2022-10-09,41.7563,-87.6324
2022-10-09,41.7979,-87.6451
2022-10-09,41.9024,-87.7581
2022-10-09,41.9489,-87.6427
2022-10-09,41.9241,-87.7658
2022-10-09,41.8381,-87.6330
2022-10-09,41.6590,-87.6031
2022-10-09,41.7977,-87.6515
2022-10-09,41.7446,-87.5612
2022-10-09,41.7645,-87.7418
2022-10-09,41.8697,-87.6260
2022-10-09,41.7359,-87.6631
2022-10-09,41.9619,-87.6531
2022-10-09,41.9756,-87.7081
2022-10-09,41.8018,-87.6306
2022-10-09,41.7891,-87.6225
2022-10-09,41.8725,-87.6174
2022-10-09,41.7786,-87.7216
2022-10-09,41.9468,-87.6881
2022-10-09,41.8765,-87.6523
2022-10-09,41.9002,-87.7066
2022-10-09,41.9686,-87.7064
2022-10-09,41.7233,-87.6386
2022-10-09,41.9023,-87.7405
2022-10-09,41.7510,-87.6151
2022-10-09,41.9753,-87.7442
2022-10-09,41.7438,-87.6247
2022-10-09,41.8916,-87.7258
2022-10-09,41.9740,-87.7088
2022-10-09,41.8169,-87.6070
2022-10-09,41.9461,-87.7764
2022-10-09,41.8806,-87.6295
2022-10-09,41.7296,-87.5816
2022-10-09,41.9655,-87.6549
2022-10-09,41.7435,-87.6258
2022-10-09,41.8834,-87.6499
2022-10-09,41.9262,-87.6497
2022-10-09,41.8812,-87.6790
2022-10-09,41.8089,-87.7235
2022-10-09,41.9327,-87.7875
2022-10-09,42.0012,-87.8134
2022-10-09,41.8443,-87.7124
2022-10-09,41.8694,-87.6663
2022-10-09,41.9518,-87.6546
2022-10-09,41.9728,-87.6605
2022-10-09,41.8274,-87.6194
2022-10-09,41.8658,-87.6259
2022-10-09,41.9170,-87.7462
2022-10-09,41.7510,-87.6267
2022-10-09,41.9508,-87.7474
2022-10-09,41.9828,-87.8068
2022-10-09,41.8779,-87.7448
2022-10-09,41.9023,-87.7596
2022-10-09,41.9176,-87.6483
2022-10-09,41.7777,-87.6655
2022-10-09,41.7656,-87.6186
2022-10-09,41.9176,-87.6964
2022-10-09,41.7473,-87.7411
2022-10-09,41.9213,-87.7657
2022-10-09,41.8777,-87.7357
2022-10-09,41.9110,-87.7669
2022-10-09,41.7721,-87.6771
2022-10-09,41.8821,-87.6817
2022-10-09,41.7824,-87.7034
2022-10-09,41.7371,-87.6970
2022-10-09,42.0116,-87.8072
2022-10-09,41.8543,-87.7177
2022-10-09,41.9152,-87.7264
2022-10-09,41.8696,-87.6516
2022-10-09,41.6855,-87.6145
2022-10-09,41.7547,-87.7414
2022-10-09,41.8819,-87.6863
2022-10-09,41.7645,-87.7418
2022-10-09,41.7933,-87.7613
2022-10-09,41.9005,-87.6375
2022-10-09,41.8767,-87.6532
2022-10-09,41.9488,-87.6521
2022-10-09,41.7788,-87.6738
2022-10-09,41.7378,-87.5667
2022-10-09,41.9759,-87.6925
2022-10-09,41.7347,-87.6075
2022-10-09,41.9100,-87.7264
2022-10-09,41.9033,-87.6749
2022-10-09,41.8234,-87.6412
2022-10-09,41.7368,-87.5863
2022-10-09,41.9389,-87.7370
2022-10-09,41.8719,-87.6172
2022-10-09,41.9646,-87.7182
2022-10-09,41.8916,-87.6254
2022-10-09,41.9241,-87.7474
2022-10-09,41.9367,-87.7210
2022-10-09,41.8667,-87.6916
2022-10-09,41.8903,-87.6460
2022-10-09,41.8106,-87.6753
2022-10-09,41.7997,-87.6926
2022-10-09,41.9016,-87.7752
2022-10-09,41.9813,-87.6990
2022-10-09,41.9642,-87.7290
2022-10-09,41.9501,-87.6531
2022-10-09,41.9188,-87.7693
2022-10-09,41.8080,-87.7041
2022-10-09,41.9799,-87.6580
2022-10-09,41.9497,-87.7117
2022-10-09,41.8768,-87.6461
2022-10-09,41.8483,-87.6271
2022-10-09,41.9537,-87.7278
2022-10-09,41.8397,-87.6253
2022-10-09,41.7666,-87.6235
2022-10-09,41.9620,-87.6500
2022-10-09,41.9458,-87.7862
2022-10-09,41.9908,-87.6768
2022-10-09,41.9550,-87.7294
2022-10-09,41.8310,-87.6268
2022-10-09,41.8098,-87.6303
2022-10-09,41.8009,-87.6225
2022-10-09,41.9451,-87.7608
2022-10-09,41.7544,-87.5737
2022-10-09,41.8117,-87.7237
2022-10-09,41.7430,-87.6618
2022-10-09,41.8083,-87.6860
2022-10-09,41.9253,-87.6683
2022-10-09,41.9326,-87.6644
2022-10-09,41.7364,-87.6257
2022-10-09,41.8931,-87.6326
2022-10-09,41.9027,-87.7344
2022-10-09,41.8917,-87.6320
2022-10-09,41.9956,-87.7034
2022-10-09,41.9223,-87.7482
2022-10-09,42.0152,-87.6843
2022-10-09,41.9378,-87.8302
2022-10-09,41.9309,-87.8041
2022-10-09,41.8832,-87.6280
2022-10-09,41.8967,-87.6358
2022-10-09,41.7936,-87.6925
2022-10-09,41.7086,-87.6429
2022-10-09,41.8809,-87.6176
2022-10-09,41.9170,-87.7460
2022-10-09,41.8080,-87.7236
2022-10-09,41.8492,-87.6126
2022-10-09,42.0147,-87.7019
2022-10-09,41.7547,-87.6152
2022-10-09,41.9828,-87.7841
2022-10-09,41.8846,-87.7082
2022-10-09,41.7734,-87.5669
2022-10-09,41.7513,-87.6100
2022-10-09,41.7448,-87.6522
2022-10-09,41.8436,-87.6384
2022-10-09,41.8938,-87.7020
2022-10-09,41.7718,-87.6999
2022-10-09,41.9208,-87.7265
2022-10-09,41.8347,-87.6082
2022-10-09,41.7873,-87.6950
2022-10-09,41.9237,-87.6992
2022-10-09,41.9205,-87.7421
2022-10-09,41.8574,-87.7101
2022-10-09,41.7570,-87.5762
2022-10-09,41.8909,-87.6312
2022-10-09,41.9251,-87.6821
2022-10-09,41.9538,-87.9142
2022-10-09,41.8931,-87.6369
2022-10-08,41.8960,-87.6671
2022-10-08,41.7726,-87.6264
2022-10-08,41.9124,-87.7826
2022-10-08,41.8757,-87.6290
2022-10-08,41.9535,-87.7325
2022-10-08,41.8910,-87.6549
2022-10-08,41.8870,-87.7540
2022-10-08,41.8753,-87.6275
2022-10-08,41.8656,-87.7645
2022-10-08,41.9032,-87.6324
2022-10-08,41.7587,-87.6055
2022-10-08,41.7581,-87.6265
2022-10-08,41.9756,-87.7696
2022-10-08,41.7533,-87.7060
2022-10-08,41.6824,-87.6213
2022-10-08,41.9314,-87.7676
2022-10-08,41.7164,-87.6287
2022-10-08,41.7752,-87.5960
2022-10-08,41.7412,-87.7218
2022-10-08,41.8912,-87.6478
2022-10-08,41.8746,-87.7114
2022-10-08,41.7368,-87.5858
2022-10-08,41.8096,-87.7238
2022-10-08,41.9974,-87.7667
2022-10-08,41.7550,-87.5863
2022-10-08,41.7065,-87.6818
2022-10-08,41.9316,-87.7468
2022-10-08,41.7921,-87.6695
2022-10-08,41.8521,-87.6191
2022-10-08,41.8997,-87.7114
2022-10-08,41.7056,-87.6172
2022-10-08,41.7599,-87.5567
2022-10-08,41.9851,-87.6896
2022-10-08,41.7651,-87.6420
2022-10-08,41.8519,-87.6953
2022-10-08,41.8794,-87.7586
2022-10-08,42.0184,-87.6997
2022-10-08,41.7807,-87.7033
2022-10-08,41.8921,-87.6116
2022-10-08,41.8169,-87.6314
2022-10-08,41.9282,-87.7169
2022-10-08,41.8658,-87.6196
2022-10-08,41.7847,-87.6207
2022-10-08,41.9618,-87.6597
2022-10-08,41.9015,-87.7670
2022-10-08,41.9174,-87.7168
2022-10-08,41.7080,-87.5598
2022-10-08,41.6979,-87.6282
2022-10-08,41.9830,-87.6952
2022-10-08,41.7639,-87.7029
2022-10-08,41.9215,-87.6770
2022-10-08,41.7016,-87.6283
2022-10-08,41.9569,-87.7511
2022-10-08,41.9072,-87.6347
2022-10-08,41.8675,-87.6323
2022-10-08,41.8953,-87.7264
2022-10-08,41.9762,-87.9053
2022-10-08,41.9970,-87.7641
2022-10-08,41.9826,-87.7718
2022-10-08,41.9307,-87.8040
2022-10-08,41.9535,-87.7277
2022-10-08,41.7921,-87.7977
2022-10-08,41.8927,-87.6147
2022-10-08,41.8465,-87.6979
2022-10-08,41.9032,-87.6434
2022-10-08,41.9524,-87.8416
2022-10-08,41.9181,-87.7864
2022-10-08,41.7655,-87.6298
2022-10-08,41.9532,-87.7720
2022-10-08,41.9398,-87.6442
2022-10-08,41.9956,-87.6759
2022-10-08,42.0042,-87.8166
2022-10-08,41.8371,-87.6561
2022-10-08,41.7357,-87.6632
2022-10-08,41.8818,-87.7530
2022-10-08,41.8676,-87.6204
2022-10-08,41.9535,-87.6500
2022-10-08,41.8923,-87.6080
2022-10-08,41.8729,-87.7351
2022-10-08,41.7424,-87.7072
2022-10-08,41.8345,-87.6521
2022-10-08,41.7864,-87.6886
2022-10-08,41.8381,-87.7318
2022-10-08,41.7430,-87.6634
2022-10-08,41.8863,-87.6476
2022-10-08,41.8528,-87.6446
2022-10-08,41.7400,-87.6145
2022-10-08,41.9453,-87.8131
2022-10-08,41.8528,-87.6315
2022-10-08,41.9554,-87.7241
2022-10-08,41.9608,-87.7477
2022-10-08,41.8052,-87.7478
2022-10-08,41.8541,-87.6142
2022-10-08,41.8168,-87.6116
2022-10-08,41.8890,-87.6524
2022-10-08,41.9172,-87.7364
2022-10-08,41.8067,-87.7160
2022-10-08,41.8692,-87.6637
2022-10-08,41.9504,-87.7768
2022-10-08,41.7124,-87.6477
2022-10-08,41.9319,-87.7260
2022-10-08,41.7326,-87.6255
2022-10-08,41.7715,-87.7175
2022-10-08,41.8846,-87.6399
2022-10-08,41.8933,-87.6325
2022-10-08,41.8795,-87.6245
2022-10-08,41.9704,-87.6678
2022-10-08,41.8956,-87.6343
2022-10-08,41.7996,-87.5905
2022-10-08,41.9385,-87.7666
2022-10-08,41.9856,-87.7684
2022-10-08,41.8580,-87.6225
2022-10-08,41.9374,-87.7663
2022-10-08,41.9556,-87.7472
2022-10-08,41.9941,-87.6971
2022-10-08,41.9387,-87.7671
2022-10-08,41.6929,-87.6233
2022-10-08,41.7860,-87.7230
2022-10-08,41.7360,-87.6532
2022-10-08,41.9239,-87.7171
2022-10-08,42.0127,-87.6748
2022-10-08,41.8930,-87.7719
2022-10-08,41.9206,-87.7357
2022-10-08,41.8014,-87.6672
2022-10-08,41.7515,-87.5860
2022-10-08,41.8369,-87.7315
2022-10-08,41.7363,-87.6193
2022-10-08,41.9203,-87.6709
2022-10-08,41.7860,-87.7230
2022-10-08,41.8743,-87.6494
2022-10-08,41.9317,-87.7430
2022-10-08,41.7049,-87.6569
2022-10-08,41.8671,-87.6592
2022-10-08,41.8108,-87.6847
2022-10-08,41.9741,-87.6843
2022-10-08,41.7146,-87.6198
2022-10-08,41.7462,-87.6065
2022-10-08,41.9034,-87.6575
2022-10-08,41.9871,-87.6673
2022-10-08,41.8752,-87.6738
2022-10-08,41.7288,-87.6630
2022-10-08,41.8676,-87.6569
2022-10-08,41.7505,-87.6442
2022-10-08,41.9165,-87.7374
2022-10-08,41.9396,-87.6883
2022-10-08,41.8009,-87.7063
2022-10-08,41.7066,-87.6749
2022-10-08,41.8579,-87.6294
2022-10-08,41.8415,-87.6522
2022-10-08,41.9039,-87.6251
2022-10-08,41.7459,-87.7411
2022-10-08,41.8823,-87.7651
2022-10-08,41.9055,-87.7119
2022-10-08,41.7786,-87.7278
2022-10-08,41.7507,-87.6335
2022-10-08,41.7605,-87.5856
2022-10-08,41.9171,-87.7365
2022-10-08,41.9644,-87.7183
2022-10-08,41.8091,-87.6310
2022-10-08,42.0180,-87.6903
2022-10-08,41.8440,-87.7372
2022-10-08,41.9969,-87.7876
2022-10-08,41.7514,-87.6054
2022-10-08,42.0227,-87.6766
2022-10-08,41.7743,-87.6445
2022-10-08,41.7952,-87.6842
2022-10-08,41.9278,-87.7561
2022-10-08,41.7536,-87.6637
2022-10-08,41.6943,-87.6241
2022-10-08,42.0078,-87.6647
2022-10-08,41.7655,-87.6218
2022-10-08,41.9971,-87.8165
2022-10-08,41.8732,-87.6757
2022-10-08,41.8757,-87.6294
2022-10-08,41.7634,-87.7002
2022-10-08,41.6758,-87.6273
2022-10-08,41.9554,-87.7324
2022-10-08,41.9606,-87.7649
2022-10-08,41.7715,-87.7226
2022-10-08,41.9315,-87.7430
2022-10-08,41.7223,-87.5366
2022-10-08,41.9903,-87.6995
2022-10-08,41.8282,-87.6058
2022-10-08,41.9304,-87.7810
2022-10-08,41.9683,-87.7285
2022-10-08,41.8577,-87.6449
2022-10-08,41.9025,-87.7311
2022-10-08,41.8128,-87.6649
2022-10-08,41.6940,-87.6511
2022-10-08,41.8739,-87.7645
2022-10-08,41.9440,-87.6810
2022-10-08,41.9707,-87.7634
2022-10-08,41.8914,-87.7556
2022-10-08,41.9313,-87.7676
2022-10-08,41.7211,-87.6644
2022-10-08,41.9533,-87.6547
2022-10-08,41.7728,-87.6341
2022-10-08,41.7355,-87.6775
2022-10-08,41.7916,-87.5856
2022-10-08,41.7778,-87.7792
2022-10-08,,
2022-10-08,42.0194,-87.6831
2022-10-08,41.7743,-87.6445
2022-10-08,41.8881,-87.6206
2022-10-08,41.7562,-87.6330
2022-10-08,41.8760,-87.7309
2022-10-08,41.9304,-87.6855
2022-10-08,41.8630,-87.6223
2022-10-08,41.7837,-87.6143
2022-10-08,41.9552,-87.8931
2022-10-08,41.7685,-87.6844
2022-10-08,41.7364,-87.6277
2022-10-08,41.9712,-87.7656
2022-10-08,41.9684,-87.7249
2022-10-08,41.7213,-87.6626
2022-10-08,41.7478,-87.6584
2022-10-08,41.8705,-87.6794
2022-10-08,41.9701,-87.6961
2022-10-08,41.9092,-87.7463
2022-10-08,41.9301,-87.7858
2022-10-08,41.7734,-87.5669
2022-10-08,41.8745,-87.6425
2022-10-08,41.9459,-87.7766
2022-10-08,41.8909,-87.6681
2022-10-08,41.7797,-87.6594
2022-10-08,41.7797,-87.6594
2022-10-08,41.8690,-87.6860
2022-10-08,,
2022-10-08,41.8283,-87.6668
2022-10-08,41.9867,-87.8054
2022-10-08,41.8230,-87.6657
2022-10-08,41.9524,-87.6452
2022-10-08,41.8879,-87.7579
2022-10-08,41.7362,-87.6350
2022-10-08,41.8551,-87.6303
2022-10-08,41.8080,-87.7183
2022-10-08,41.8578,-87.6756
2022-10-08,41.7037,-87.5257
2022-10-08,41.7957,-87.8015
2022-10-08,41.9698,-87.7074
2022-10-08,41.9077,-87.7364
2022-10-08,41.6463,-87.5433
2022-10-08,41.8571,-87.6859
2022-10-08,41.9635,-87.7471
2022-10-08,41.7548,-87.5649
2022-10-08,41.8803,-87.6954
2022-10-08,41.8937,-87.7193
2022-10-08,42.0106,-87.6801
2022-10-08,41.9867,-87.6930
2022-10-08,41.6715,-87.6226
2022-10-08,41.8992,-87.7150
2022-10-08,41.7995,-87.7383
2022-10-08,41.8934,-87.6298
2022-10-08,41.9468,-87.7057
2022-10-08,41.7882,-87.6874
2022-10-08,41.9498,-87.7093
2022-10-08,41.7521,-87.6442
2022-10-08,41.7735,-87.6992
2022-10-08,41.7660,-87.5982
2022-10-08,41.9214,-87.6731
2022-10-08,41.9021,-87.7658
2022-10-08,41.8833,-87.6335
2022-10-08,41.8847,-87.6827
2022-10-08,41.9390,-87.6449
2022-10-08,41.8480,-87.7039
2022-10-08,41.7929,-87.7421
2022-10-08,41.9951,-87.8844
2022-10-08,41.7227,-87.6288
2022-10-08,41.7619,-87.6904
2022-10-08,41.7985,-87.7333
2022-10-08,,
2022-10-08,41.8573,-87.6468
2022-10-08,41.8900,-87.6282
2022-10-08,41.8746,-87.6324
2022-10-08,41.9233,-87.6416
2022-10-08,41.6811,-87.6616
2022-10-08,41.9266,-87.7625
2022-10-07,41.8808,-87.6177
2022-10-07,41.7607,-87.6978
2022-10-07,41.7682,-87.6835
2022-10-07,41.7641,-87.7168
2022-10-07,41.6982,-87.6097
2022-10-07,41.9683,-87.7285
2022-10-07,41.8971,-87.6341
2022-10-07,41.9246,-87.7056
2022-10-07,,
2022-10-07,41.7244,-87.6431
2022-10-07,41.8718,-87.6243
2022-10-07,41.7657,-87.6117
2022-10-07,41.7937,-87.6845
2022-10-07,41.7733,-87.5864
2022-10-07,41.9376,-87.6412
2022-10-07,41.8758,-87.6175
2022-10-07,41.8660,-87.7706
2022-10-07,41.6723,-87.6416
2022-10-07,41.9833,-87.6993
2022-10-07,41.7720,-87.6712
2022-10-07,41.8371,-87.7050
2022-10-07,41.8013,-87.6746
2022-10-07,41.7510,-87.7084
2022-10-07,41.9285,-87.7025
2022-10-07,41.7510,-87.6244
2022-10-07,41.9652,-87.6655
2022-10-07,41.7506,-87.7084
2022-10-07,41.9102,-87.7070
2022-10-07,41.7730,-87.6084
2022-10-07,41.7713,-87.5701
2022-10-07,41.9758,-87.7685
2022-10-07,41.9106,-87.6783
2022-10-07,41.8460,-87.7248
2022-10-07,41.9554,-87.8365
2022-10-07,41.7507,-87.6335
2022-10-07,41.9580,-87.7510
2022-10-07,41.7890,-87.6886
2022-10-07,41.9648,-87.7131
2022-10-07,41.7111,-87.6379
2022-10-07,41.9467,-87.7079
2022-10-07,41.9762,-87.7134
2022-10-07,41.7682,-87.5725
2022-10-07,41.9401,-87.7124
2022-10-07,41.9215,-87.7342
2022-10-07,41.8769,-87.7453
2022-10-07,41.8444,-87.7052
2022-10-07,41.8074,-87.7041
2022-10-07,41.9647,-87.6892
2022-10-07,41.8966,-87.6256
2022-10-07,41.8721,-87.6337
2022-10-07,41.9758,-87.6925
2022-10-07,41.7651,-87.5849
2022-10-07,41.7663,-87.5858
2022-10-07,41.8230,-87.6914
2022-10-07,41.7713,-87.7397
2022-10-07,42.0120,-87.7073
2022-10-07,41.8405,-87.7234
2022-10-07,41.8934,-87.6277
2022-10-07,41.9124,-87.8057
2022-10-07,41.8822,-87.7109
2022-10-07,41.8647,-87.6464
2022-10-07,41.7387,-87.5779
2022-10-07,41.9758,-87.7693
2022-10-07,41.7624,-87.7066
2022-10-07,41.7265,-87.5554
2022-10-07,41.9334,-87.6683
2022-10-07,41.9754,-87.7494
2022-10-07,41.9759,-87.6470
2022-10-07,41.8968,-87.7312
2022-10-07,41.9113,-87.6331
2022-10-07,41.9120,-87.7119
2022-10-07,41.8809,-87.6263
